Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	root_freqs[1]	root_freqs[2]	tree_length
408	-3798.036	-3943.482	145.4465	0.7824842	0.8712934	0.28826	0.71174	5.610523
414	-3808.348	-3952.869	144.5216	0.7910676	0.8548977	0.242625	0.757375	6.121376
420	-3810.657	-3956.181	145.5234	0.9304535	0.8153867	0.287187	0.712813	5.521861
426	-3807.08	-3953.152	146.072	0.8969018	1.07163	0.416807	0.583193	5.089209
432	-3796.39	-3942.466	146.0762	0.9296027	0.9046689	0.407779	0.592221	5.162207
438	-3798.526	-3942.655	144.1295	0.8763228	0.9046689	0.399759	0.600241	6.258493
444	-3804.573	-3950.836	146.2627	0.8276782	0.7623269	0.341571	0.658429	5.205757
450	-3804.596	-3949.151	144.5552	0.8625041	0.7023909	0.292519	0.707481	6.164343
456	-3811.039	-3955.891	144.8522	0.8433675	0.8643156	0.324933	0.675067	5.906846
462	-3812.216	-3957.944	145.7278	0.9601798	0.7886891	0.410075	0.589925	5.410305
468	-3819.326	-3964.168	144.8421	0.949799	0.7554298	0.423339	0.576661	5.923834
474	-3816.544	-3961.064	144.5204	0.8055102	0.7724735	0.406049	0.593951	6.166476
480	-3813.615	-3957.759	144.1441	0.8228482	0.8204066	0.406049	0.593951	6.330717
486	-3801.387	-3945.439	144.0522	0.7804712	0.9873852	0.364641	0.635359	6.305724
492	-3798.226	-3943.784	145.5586	0.8321846	0.7464595	0.39508	0.60492	5.602031
498	-3800.906	-3945.21	144.3044	0.8220177	0.7818896	0.351239	0.648761	6.268801
504	-3812.048	-3957.555	145.5061	0.8762657	0.8433163	0.336064	0.663936	5.543482
510	-3805.115	-3949.973	144.8584	0.8755903	1.054026	0.425001	0.574999	5.778571
516	-3800.614	-3946.817	146.2025	0.8894635	0.8144064	0.408992	0.591008	5.170501
522	-3797.383	-3944.101	146.7172	0.9894778	0.8943843	0.404562	0.595438	4.778733
528	-3797.428	-3945.19	147.7613	1.039233	0.8122421	0.476818	0.523182	4.21535
534	-3796.706	-3944.466	147.7605	0.972714	0.8122421	0.393804	0.606196	4.253548
540	-3800.773	-3946.435	145.6627	0.9333716	0.8122421	0.379491	0.620509	5.445625
546	-3801.389	-3948.265	146.8761	0.8624341	0.8064954	0.379491	0.620509	4.816379
552	-3791.302	-3937.638	146.3363	0.8317752	0.8918513	0.410958	0.589042	5.079991
558	-3796.388	-3941.498	145.1103	0.8447918	0.5708071	0.353071	0.646929	5.971628
564	-3838.315	-3988.365	150.0492	1.237173	0.5640711	0.344722	0.655278	2.9602
570	-3805.875	-3952.947	147.0727	0.8937679	0.6171655	0.306442	0.693558	4.825474
576	-3795.704	-3942.503	146.7996	0.9362756	0.7344133	0.495151	0.504849	4.866636
582	-3795.527	-3943.238	147.7118	0.9870065	0.739048	0.339221	0.660779	4.323054
588	-3800.512	-3946.865	146.3524	0.8206903	0.6348914	0.313252	0.686748	5.251967
594	-3802.809	-3949.282	146.4722	0.854405	0.8257999	0.377045	0.622955	5.033128
600	-3801.114	-3946.467	145.3526	0.7213933	0.7500239	0.305028	0.694972	5.773237
606	-3796.505	-3941.948	145.4429	0.8537528	0.6930456	0.350746	0.649254	5.691043
612	-3803.873	-3948.091	144.2179	0.7498507	0.8274073	0.348529	0.651471	6.325934
618	-3799.545	-3944.005	144.4598	0.8247881	0.7660296	0.43208	0.56792	6.193214
624	-3797.333	-3943.184	145.8509	0.8482167	0.752709	0.230533	0.769467	5.428212
630	-3804.541	-3949.523	144.982	0.8482167	1.031912	0.247508	0.752492	5.737637
636	-3812.376	-3958.495	146.1191	0.8255327	0.7319333	0.322779	0.677221	5.307141
642	-3800.842	-3946.706	145.8643	0.9815232	1.060137	0.380529	0.619471	5.163477
648	-3809.138	-3955.992	146.8538	1.100599	1.031572	0.485817	0.514183	4.560919
654	-3803.247	-3948.902	145.6549	0.894318	0.7604419	0.393331	0.606669	5.505462
660	-3803.81	-3949.542	145.732	0.894318	0.8128659	0.409127	0.590873	5.428588
666	-3793.311	-3938.619	145.3083	0.8832109	0.9371121	0.303542	0.696458	5.592125
672	-3794.172	-3939.598	145.4257	0.8889205	0.9001394	0.409655	0.590345	5.546107
678	-3794.077	-3938.181	144.1046	0.763099	0.9070456	0.322471	0.677529	6.332155
684	-3802.692	-3947.697	145.0053	0.7944062	0.9249558	0.370859	0.629141	5.813871
690	-3801.682	-3946.548	144.8659	0.8271028	1.099915	0.396079	0.603921	5.777252
696	-3805.91	-3951.108	145.1984	0.8842967	1.084773	0.300477	0.699523	5.571375
702	-3808.089	-3953.483	145.394	0.8346288	0.8182195	0.493551	0.506449	5.643745
708	-3807.253	-3953.049	145.7956	0.8379485	0.7446984	0.345287	0.654713	5.469768
714	-3798.258	-3943.119	144.8609	0.8482079	0.8780096	0.345287	0.654713	5.891162
720	-3799.233	-3942.628	143.3958	0.742224	0.7388031	0.36454	0.63546	6.832416
726	-3795.531	-3941.003	145.4722	0.813645	0.7963298	0.365496	0.634504	5.626425
732	-3789.381	-3935.289	145.9082	0.8308675	0.8624501	0.37269	0.62731	5.335238
738	-3800.565	-3945.034	144.4688	0.6727887	0.842687	0.37269	0.62731	6.221983
744	-3805.08	-3949.107	144.0277	0.8087501	0.9711237	0.314079	0.685921	6.312619
750	-3799.414	-3944.492	145.078	0.8506722	0.9386781	0.343155	0.656845	5.735373
756	-3818.483	-3962.663	144.1797	0.8891199	1.121904	0.328346	0.671654	6.106921
762	-3807.619	-3954.14	146.5215	0.9140393	0.7091955	0.34385	0.65615	5.051491
768	-3814.817	-3958.878	144.0611	0.7858924	0.7416282	0.462131	0.537869	6.447153
774	-3797.726	-3942.891	145.1652	0.8856586	0.8416215	0.245524	0.754476	5.726468
780	-3795.931	-3941.487	145.5556	0.8335199	0.8819922	0.358389	0.641611	5.516076
786	-3795.961	-3942.565	146.6041	0.9652678	1.044455	0.310203	0.689797	4.769527
792	-3812.571	-3958.927	146.3559	1.018529	1.129483	0.319623	0.680377	4.833776
798	-3793.691	-3940.163	146.4716	0.9062496	0.7923013	0.449832	0.550168	5.026405
804	-3797.843	-3941.994	144.151	0.823893	0.9336696	0.327742	0.672258	6.258517
810	-3796.02	-3942.13	146.1095	0.9117454	0.779643	0.327769	0.672231	5.232392
816	-3807.936	-3952.181	144.2444	0.7793468	0.8118953	0.294822	0.705178	6.305257
822	-3799.763	-3945.07	145.3068	0.8065243	0.7688426	0.334578	0.665422	5.739107
828	-3798.738	-3944.246	145.5085	0.8222855	0.719416	0.44213	0.55787	5.653607
834	-3808.261	-3954.759	146.498	0.8608137	0.6681789	0.51868	0.48132	5.123971
840	-3801.594	-3947.747	146.1528	1.020123	0.8454625	0.416233	0.583767	5.10589
846	-3794.719	-3939.599	144.8807	0.8997525	0.7158633	0.416233	0.583767	5.957214
852	-3802.578	-3949.696	147.118	0.8915324	0.7860701	0.356462	0.643538	4.678417
858	-3802.232	-3948.759	146.5274	1.022393	0.6764395	0.455904	0.544096	5.011884
864	-3806.209	-3953.495	147.2866	1.022393	0.8741281	0.261977	0.738023	4.453437
870	-3810.025	-3955.452	145.4278	1.013797	0.9815895	0.555414	0.444586	5.42938
876	-3813.082	-3958.506	145.4239	0.9985812	1.000552	0.370697	0.629303	5.42938
882	-3817.9	-3965.01	147.1101	1.080925	0.854261	0.326694	0.673306	4.53228
888	-3822.613	-3969.097	146.4848	0.9087982	0.9204898	0.312632	0.687368	4.937592
894	-3816.056	-3961.14	145.0838	0.799388	0.8637553	0.308929	0.691071	5.804589
900	-3813.946	-3959.198	145.2516	0.9958828	0.9484593	0.414431	0.585569	5.554869
906	-3804.633	-3950.028	145.3945	0.9709674	0.7364473	0.399851	0.600149	5.622763
912	-3797.105	-3943.996	146.8914	1.034829	0.8191619	0.36002	0.63998	4.703252
918	-3797.049	-3942.066	145.0169	0.8419005	0.8352696	0.409756	0.590244	5.835561
924	-3807.984	-3953.047	145.0628	0.7865295	0.8435654	0.306208	0.693792	5.835561
930	-3800.814	-3947.197	146.3825	0.8530256	0.7875808	0.318652	0.681348	5.108512
936	-3806.318	-3953.053	146.7352	0.9902624	0.8895662	0.291004	0.708996	4.771214
942	-3812.158	-3956.657	144.4997	0.8221898	0.9136157	0.369112	0.630888	6.081329
948	-3810.672	-3953.668	142.9967	0.7918439	0.8265045	0.369112	0.630888	6.96412
954	-3802.869	-3946.02	143.1501	0.7567616	0.8265045	0.369112	0.630888	6.900327
960	-3805.941	-3950.691	144.7504	1.036575	0.7920813	0.432173	0.567827	5.902328
966	-3812.415	-3958.055	145.6405	0.9384818	0.7744353	0.331022	0.668978	5.479736
